experiment,model,balanced_accuracy,macro_f1,accuracy,mcc,sensitivity,specificity,roc_auc,average_precision,subject,n_epochs
E05_150uv,erd_lr,0.5970394736842105,0.592527413022878,0.5930232558139535,0.19297127209199494,0.5625,0.631578947368421,0.6578947368421052,0.6968130844501901,95,86
E05_150uv,erd_lr,0.724633431085044,0.7166238532110092,0.717948717948718,0.4573867999354484,0.6129032258064516,0.8363636363636363,0.7809384164222873,0.7865095261971523,96,117
E05_150uv,erd_lr,0.6479328165374677,0.6135638187621771,0.6265822784810127,0.33107535052253,0.4069767441860465,0.8888888888888888,0.7128552971576226,0.7649265109437198,97,158
E05_150uv,erd_lr,0.5555555555555556,0.5510662177328844,0.5555555555555556,0.11340230290662862,0.45555555555555555,0.6555555555555556,0.5808641975308643,0.5733414668669607,98,180
E05_150uv,erd_lr,0.6115384615384616,0.5999697519661222,0.6,0.22362807134889973,0.5230769230769231,0.7,0.7043076923076924,0.7372255069322475,100,115
E05_150uv,erd_lr,0.6123595505617978,0.5948540326571004,0.6123595505617978,0.2470831055537004,0.4044943820224719,0.8202247191011236,0.6635525817447292,0.6604211635093071,101,178
E05_150uv,erd_lr,0.5833333333333333,0.5705970291675944,0.5833333333333334,0.1775303331556689,0.7555555555555555,0.4111111111111111,0.654320987654321,0.6818888318990624,102,180
E05_150uv,erd_lr,0.5474098057354302,0.5441176470588236,0.5483870967741935,0.09643903880935327,0.45652173913043476,0.6382978723404256,0.5823311748381129,0.5557165716926544,103,93
E05_150uv,erd_lr,0.5742606224977399,0.573519433943976,0.5738636363636364,0.148858061028835,0.5393258426966292,0.6091954022988506,0.5886607258168669,0.6315051743723115,104,176
E05_150uv,erd_lr,0.6216953073364178,0.6202599106300988,0.6242038216560509,0.24179772704573232,0.6029411764705882,0.6404494382022472,0.6901850627891606,0.5984083997212175,105,157
E05_150uv,erd_lr,0.42820512820512824,0.42147462853938883,0.4253731343283582,-0.14630621337514937,0.3333333333333333,0.5230769230769231,0.42653288740245254,0.4856544645925779,106,134
E05_150uv,erd_lr,0.43106004447739066,0.39930626402774944,0.4609375,-0.16176848995164472,0.15789473684210525,0.704225352112676,0.4697306646898938,0.3990015040951391,107,128
E05_150uv,erd_lr,0.7123376623376624,0.7039242045963767,0.704,0.42324857837081914,0.6428571428571429,0.7818181818181819,0.788051948051948,0.8361529285009259,108,125
