perm_id,statistic
158,0.5030867196781019
159,0.5006360688781033
160,0.4907933630406854
161,0.5019053202169887
162,0.5071987877926656
163,0.5040615222896405
164,0.502391082906767
165,0.5092029663263443
166,0.5008956976307734
167,0.4916486762369091
168,0.502197481880192
169,0.5032058192536706
170,0.5110050240176384
171,0.4912359515537286
172,0.512056657995978
173,0.496149912623832
174,0.5018294716671562
175,0.4911797350888567
176,0.4928055911688589
177,0.509725911233883
178,0.5010033219143936
179,0.4924766735313723
180,0.5019688485257687
181,0.4844982248420724
182,0.5003912856982147
183,0.4960901071359673
184,0.4976963001953985
185,0.4966045074136886
186,0.5008214994714467
187,0.4965633661466302
188,0.4910091226716743
189,0.4962040374251599
190,0.4891084494727029
191,0.4964084119482116
192,0.4955169618887
193,0.5036698840033305
194,0.4976997447341144
195,0.5086188305338286
196,0.4948762873318875
197,0.5007138604468435
198,0.4935893106179528
199,0.5064930590354201
200,0.4988006172145196
201,0.5000265666202236
202,0.4962999735396936
203,0.4996742081423658
204,0.4974418068751819
205,0.4948579494572053
206,0.4983056855429023
207,0.4990133878952906
208,0.4963280002555539
209,0.503299767396324
210,0.4958666025060364
211,0.5011511277863987
212,0.5057897574738439
213,0.5122227931352228
214,0.4993675433214005
215,0.5029834544312958
216,0.5092905811025678
217,0.5047463920012175
218,0.5027917900520911
219,0.4989681594393563
220,0.4982411402662247
221,0.5024306784803562
222,0.5004839462970522
223,0.4925806928924925
224,0.4967309231815153
225,0.4986747240910819
226,0.499247235389537
227,0.5064365678697579
228,0.5020506544077289
229,0.4917706697477783
230,0.4985071364560841
231,0.497200209507166
232,0.5036895747213327
233,0.4996511042537356
234,0.5087303975050494
235,0.5073539196949796
236,0.4923332899950237
237,0.4973545053340491
238,0.4943418790365334
239,0.5005072157423772
240,0.5012074110677502
241,0.5006839361730243
242,0.5077515527049294
243,0.5089350086596548
244,0.5112514010811067
245,0.5016775128276036
246,0.4970693399786448
247,0.5060304171342735
248,0.495023425912556
249,0.4988073733213808
250,0.5015479955965582
251,0.5067099658159221
252,0.5005785393568818
253,0.4921035735426577
254,0.498608860555237
255,0.5097053322762366
256,0.5000509839684335
257,0.5014362848649232
258,0.4992222869918863
259,0.494086487143957
260,0.513456022403944
261,0.4887076386752604
262,0.500489108434292
263,0.5044082142932231
264,0.4940632620894614
265,0.4974864877715718
266,0.5076721503043885
267,0.4993412407097087
268,0.5013771283188153
269,0.5068448916989993
270,0.504439792748475
271,0.4929255104592059
272,0.5019289049334215
273,0.5004550697117914
274,0.497931601054574
275,0.4930059109839777
276,0.5064892976384646
